"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","CPI","TOT","AGRWTH","M","2016-03",2.3,
"CHN","CPI","TOT","AGRWTH","M","2016-04",2.3,
"CHN","CPI","TOT","AGRWTH","M","2016-05",2,
"CHN","CPI","TOT","AGRWTH","M","2016-06",1.9,
"CHN","CPI","TOT","AGRWTH","M","2016-07",1.8,
"CHN","CPI","TOT","AGRWTH","M","2016-08",1.3,
"CHN","CPI","TOT","AGRWTH","M","2016-09",1.9,
"CHN","CPI","TOT","AGRWTH","M","2016-10",2.1,
"CHN","CPI","TOT","AGRWTH","M","2016-11",2.3,
"CHN","CPI","TOT","AGRWTH","M","2016-12",2.1,
"CHN","CPI","TOT","AGRWTH","M","2017-01",2.5,
"CHN","CPI","TOT","AGRWTH","M","2017-02",0.8,
"CHN","CPI","TOT","AGRWTH","M","2017-03",0.9,
"CHN","CPI","TOT","AGRWTH","M","2017-04",1.2,
"CHN","CPI","TOT","AGRWTH","M","2017-05",1.5,
"CHN","CPI","TOT","AGRWTH","M","2017-06",1.5,
"CHN","CPI","TOT","AGRWTH","M","2017-07",1.4,
"CHN","CPI","TOT","AGRWTH","M","2017-08",1.8,
"CHN","CPI","TOT","AGRWTH","M","2017-09",1.6,
"CHN","CPI","TOT","AGRWTH","M","2017-10",1.9,
"CHN","CPI","TOT","AGRWTH","M","2017-11",1.7,
"CHN","CPI","TOT","AGRWTH","M","2017-12",1.8,
"CHN","CPI","TOT","AGRWTH","M","2018-01",1.5,
"CHN","CPI","TOT","AGRWTH","M","2018-02",2.9,
"CHN","CPI","TOT","AGRWTH","M","2018-03",2.1,
"CHN","CPI","TOT","AGRWTH","M","2018-04",1.8,
"CHN","CPI","TOT","AGRWTH","M","2018-05",1.8,
"CHN","CPI","TOT","AGRWTH","M","2018-06",1.9,
"CHN","CPI","TOT","AGRWTH","M","2018-07",2.1,
"CHN","CPI","TOT","AGRWTH","M","2018-08",2.3,
"CHN","CPI","TOT","AGRWTH","M","2018-09",2.5,
"CHN","CPI","TOT","AGRWTH","M","2018-10",2.5,
"CHN","CPI","TOT","AGRWTH","M","2018-11",2.2,
"CHN","CPI","TOT","AGRWTH","M","2018-12",1.9,
"CHN","CPI","TOT","AGRWTH","M","2019-01",1.7,
"CHN","CPI","TOT","AGRWTH","M","2019-02",1.5,
"CHN","CPI","TOT","AGRWTH","M","2019-03",2.3,
"CHN","CPI","TOT","AGRWTH","M","2019-04",2.5,
"CHN","CPI","TOT","AGRWTH","M","2019-05",2.7,
"CHN","CPI","TOT","AGRWTH","M","2019-06",2.7,
"CHN","CPI","TOT","AGRWTH","M","2019-07",2.8,
"CHN","CPI","TOT","AGRWTH","M","2019-08",2.8,
"CHN","CPI","TOT","AGRWTH","M","2019-09",3,
"CHN","CPI","TOT","AGRWTH","M","2019-10",3.8,
"CHN","CPI","TOT","AGRWTH","M","2019-11",4.5,
"CHN","CPI","TOT","AGRWTH","M","2019-12",4.5,
"EST","CPI","TOT","AGRWTH","M","2011-01",5.223005,
"EST","CPI","TOT","AGRWTH","M","2011-02",5.679157,
"EST","CPI","TOT","AGRWTH","M","2011-03",5.205321,
"EST","CPI","TOT","AGRWTH","M","2011-04",5.411629,
"EST","CPI","TOT","AGRWTH","M","2011-05",5.402299,
"EST","CPI","TOT","AGRWTH","M","2011-06",4.919909,
"EST","CPI","TOT","AGRWTH","M","2011-07",5.134056,
"EST","CPI","TOT","AGRWTH","M","2011-08",5.476326,
"EST","CPI","TOT","AGRWTH","M","2011-09",5.147059,
"EST","CPI","TOT","AGRWTH","M","2011-10",4.386951,
"EST","CPI","TOT","AGRWTH","M","2011-11",4.147982,
"EST","CPI","TOT","AGRWTH","M","2011-12",3.734671,
"EST","CPI","TOT","AGRWTH","M","2012-01",4.517568,
"EST","CPI","TOT","AGRWTH","M","2012-02",4.210526,
"EST","CPI","TOT","AGRWTH","M","2012-03",4.398021,
"EST","CPI","TOT","AGRWTH","M","2012-04",4.041507,
"EST","CPI","TOT","AGRWTH","M","2012-05",3.816794,
"EST","CPI","TOT","AGRWTH","M","2012-06",3.87132,
"EST","CPI","TOT","AGRWTH","M","2012-07",3.635377,
"EST","CPI","TOT","AGRWTH","M","2012-08",3.78583,
"EST","CPI","TOT","AGRWTH","M","2012-09",3.765465,
"EST","CPI","TOT","AGRWTH","M","2012-10",4.094828,
"EST","CPI","TOT","AGRWTH","M","2012-11",3.659849,
"EST","CPI","TOT","AGRWTH","M","2012-12",3.439011,
"EST","CPI","TOT","AGRWTH","M","2013-01",3.415155,
"EST","CPI","TOT","AGRWTH","M","2013-02",3.668262,
"EST","CPI","TOT","AGRWTH","M","2013-03",3.475513,
"EST","CPI","TOT","AGRWTH","M","2013-04",3.044619,
"EST","CPI","TOT","AGRWTH","M","2013-05",3.308824,
"EST","CPI","TOT","AGRWTH","M","2013-06",3.779528,
"EST","CPI","TOT","AGRWTH","M","2013-07",3.403141,
"EST","CPI","TOT","AGRWTH","M","2013-08",2.918187,
"EST","CPI","TOT","AGRWTH","M","2013-09",2.021773,
"EST","CPI","TOT","AGRWTH","M","2013-10",1.552795,
"EST","CPI","TOT","AGRWTH","M","2013-11",1.45379,
"EST","CPI","TOT","AGRWTH","M","2013-12",1.402597,
"EST","CPI","TOT","AGRWTH","M","2014-01",1.083591,
"EST","CPI","TOT","AGRWTH","M","2014-02",0.6153846,
"EST","CPI","TOT","AGRWTH","M","2014-03",0.1526718,
"EST","CPI","TOT","AGRWTH","M","2014-04",0.2037697,
"EST","CPI","TOT","AGRWTH","M","2014-05",0.1016777,
"EST","CPI","TOT","AGRWTH","M","2014-06",-0.3540718,
"EST","CPI","TOT","AGRWTH","M","2014-07",-0.4050633,
"EST","CPI","TOT","AGRWTH","M","2014-08",-0.7088608,
"EST","CPI","TOT","AGRWTH","M","2014-09",-0.5589431,
"EST","CPI","TOT","AGRWTH","M","2014-10",-0.254842,
"EST","CPI","TOT","AGRWTH","M","2014-11",-0.6141249,
"EST","CPI","TOT","AGRWTH","M","2014-12",-0.5122951,
"EST","CPI","TOT","AGRWTH","M","2015-01",-1.276161,
"EST","CPI","TOT","AGRWTH","M","2015-02",-0.8664628,
"EST","CPI","TOT","AGRWTH","M","2015-03",-0.5589431,
"EST","CPI","TOT","AGRWTH","M","2015-04",-0.05083884,
"EST","CPI","TOT","AGRWTH","M","2015-05",0.0507872,
"EST","CPI","TOT","AGRWTH","M","2015-06",-0.1522843,
"EST","CPI","TOT","AGRWTH","M","2015-07",-0.3558719,
"EST","CPI","TOT","AGRWTH","M","2015-08",-0.3569607,
"EST","CPI","TOT","AGRWTH","M","2015-09",-0.7153807,
"EST","CPI","TOT","AGRWTH","M","2015-10",-0.6131834,
"EST","CPI","TOT","AGRWTH","M","2015-11",-0.1441813,
"EST","CPI","TOT","AGRWTH","M","2015-12",-0.8753862,
"EST","CPI","TOT","AGRWTH","M","2016-01",-0.5687694,
"EST","CPI","TOT","AGRWTH","M","2016-02",-0.4627249,
"EST","CPI","TOT","AGRWTH","M","2016-03",-0.2554931,
"EST","CPI","TOT","AGRWTH","M","2016-04",-0.7629705,
"EST","CPI","TOT","AGRWTH","M","2016-05",-0.9137056,
"EST","CPI","TOT","AGRWTH","M","2016-06",-0.4067107,
"EST","CPI","TOT","AGRWTH","M","2016-07",-0.05102041,
"EST","CPI","TOT","AGRWTH","M","2016-08",0.3070624,
"EST","CPI","TOT","AGRWTH","M","2016-09",1.080803,
"EST","CPI","TOT","AGRWTH","M","2016-10",0.6169666,
"EST","CPI","TOT","AGRWTH","M","2016-11",1.02104,
"EST","CPI","TOT","AGRWTH","M","2016-12",2.233766,
"EST","CPI","TOT","AGRWTH","M","2017-01",2.75611,
"EST","CPI","TOT","AGRWTH","M","2017-02",3.409091,
"EST","CPI","TOT","AGRWTH","M","2017-03",2.817623,
"EST","CPI","TOT","AGRWTH","M","2017-04",3.177857,
"EST","CPI","TOT","AGRWTH","M","2017-05",3.329918,
"EST","CPI","TOT","AGRWTH","M","2017-06",2.909648,
"EST","CPI","TOT","AGRWTH","M","2017-07",3.573252,
"EST","CPI","TOT","AGRWTH","M","2017-08",3.928571,
"EST","CPI","TOT","AGRWTH","M","2017-09",3.665988,
"EST","CPI","TOT","AGRWTH","M","2017-10",3.781298,
"EST","CPI","TOT","AGRWTH","M","2017-11",4.236856,
"EST","CPI","TOT","AGRWTH","M","2017-12",3.404472,
"EST","CPI","TOT","AGRWTH","M","2018-01",3.441296,
"EST","CPI","TOT","AGRWTH","M","2018-02",3.046953,
"EST","CPI","TOT","AGRWTH","M","2018-03",2.84006,
"EST","CPI","TOT","AGRWTH","M","2018-04",2.930949,
"EST","CPI","TOT","AGRWTH","M","2018-05",3.024293,
"EST","CPI","TOT","AGRWTH","M","2018-06",4.017857,
"EST","CPI","TOT","AGRWTH","M","2018-07",3.499261,
"EST","CPI","TOT","AGRWTH","M","2018-08",3.583702,
"EST","CPI","TOT","AGRWTH","M","2018-09",3.634578,
"EST","CPI","TOT","AGRWTH","M","2018-10",4.431314,
"EST","CPI","TOT","AGRWTH","M","2018-11",3.330069,
"EST","CPI","TOT","AGRWTH","M","2018-12",3.439803,
"EST","CPI","TOT","AGRWTH","M","2019-01",2.739726,
"EST","CPI","TOT","AGRWTH","M","2019-02",1.938924,
"EST","CPI","TOT","AGRWTH","M","2019-03",2.228682,
"EST","CPI","TOT","AGRWTH","M","2019-04",3.185328,
"EST","CPI","TOT","AGRWTH","M","2019-05",3.128008,
"EST","CPI","TOT","AGRWTH","M","2019-06",2.384359,
"EST","CPI","TOT","AGRWTH","M","2019-07",2.095238,
"EST","CPI","TOT","AGRWTH","M","2019-08",2.322275,
"EST","CPI","TOT","AGRWTH","M","2019-09",2.180095,
"EST","CPI","TOT","AGRWTH","M","2019-10",1.55587,
"EST","CPI","TOT","AGRWTH","M","2019-11",1.848341,
"EST","CPI","TOT","AGRWTH","M","2019-12",1.75772,
"IND","CPI","TOT","AGRWTH","M","2011-01",9.302325,
"IND","CPI","TOT","AGRWTH","M","2011-02",8.823529,
"IND","CPI","TOT","AGRWTH","M","2011-03",8.823529,
"IND","CPI","TOT","AGRWTH","M","2011-04",9.411765,
"IND","CPI","TOT","AGRWTH","M","2011-05",8.72093,
"IND","CPI","TOT","AGRWTH","M","2011-06",8.620689,
"IND","CPI","TOT","AGRWTH","M","2011-07",8.426967,
"IND","CPI","TOT","AGRWTH","M","2011-08",8.988764,
"IND","CPI","TOT","AGRWTH","M","2011-09",10.05587,
"IND","CPI","TOT","AGRWTH","M","2011-10",9.392265,
"IND","CPI","TOT","AGRWTH","M","2011-11",9.340659,
"IND","CPI","TOT","AGRWTH","M","2011-12",6.486486,
"IND","CPI","TOT","AGRWTH","M","2012-01",5.319149,
"IND","CPI","TOT","AGRWTH","M","2012-02",7.567567,
"IND","CPI","TOT","AGRWTH","M","2012-03",8.648648,
"IND","CPI","TOT","AGRWTH","M","2012-04",10.21505,
"IND","CPI","TOT","AGRWTH","M","2012-05",10.16043,
"IND","CPI","TOT","AGRWTH","M","2012-06",10.05291,
"IND","CPI","TOT","AGRWTH","M","2012-07",9.84456,
"IND","CPI","TOT","AGRWTH","M","2012-08",10.30928,
"IND","CPI","TOT","AGRWTH","M","2012-09",9.137055,
"IND","CPI","TOT","AGRWTH","M","2012-10",9.59596,
"IND","CPI","TOT","AGRWTH","M","2012-11",9.547739,
"IND","CPI","TOT","AGRWTH","M","2012-12",11.16751,
"IND","CPI","TOT","AGRWTH","M","2013-01",11.61616,
"IND","CPI","TOT","AGRWTH","M","2013-02",12.0603,
"IND","CPI","TOT","AGRWTH","M","2013-03",11.44279,
"IND","CPI","TOT","AGRWTH","M","2013-04",10.2439,
"IND","CPI","TOT","AGRWTH","M","2013-05",10.67961,
"IND","CPI","TOT","AGRWTH","M","2013-06",11.05769,
"IND","CPI","TOT","AGRWTH","M","2013-07",10.84906,
"IND","CPI","TOT","AGRWTH","M","2013-08",10.74766,
"IND","CPI","TOT","AGRWTH","M","2013-09",10.69767,
"IND","CPI","TOT","AGRWTH","M","2013-10",11.05991,
"IND","CPI","TOT","AGRWTH","M","2013-11",11.46789,
"IND","CPI","TOT","AGRWTH","M","2013-12",9.132421,
"IND","CPI","TOT","AGRWTH","M","2014-01",7.239819,
"IND","CPI","TOT","AGRWTH","M","2014-02",6.726458,
"IND","CPI","TOT","AGRWTH","M","2014-03",6.696429,
"IND","CPI","TOT","AGRWTH","M","2014-04",7.079646,
"IND","CPI","TOT","AGRWTH","M","2014-05",7.017544,
"IND","CPI","TOT","AGRWTH","M","2014-06",6.493506,
"IND","CPI","TOT","AGRWTH","M","2014-07",7.234043,
"IND","CPI","TOT","AGRWTH","M","2014-08",6.751055,
"IND","CPI","TOT","AGRWTH","M","2014-09",6.302521,
"IND","CPI","TOT","AGRWTH","M","2014-10",4.979253,
"IND","CPI","TOT","AGRWTH","M","2014-11",4.115226,
"IND","CPI","TOT","AGRWTH","M","2014-12",5.85774,
"IND","CPI","TOT","AGRWTH","M","2015-01",7.172996,
"IND","CPI","TOT","AGRWTH","M","2015-02",6.302521,
"IND","CPI","TOT","AGRWTH","M","2015-03",6.276151,
"IND","CPI","TOT","AGRWTH","M","2015-04",5.785124,
"IND","CPI","TOT","AGRWTH","M","2015-05",5.737705,
"IND","CPI","TOT","AGRWTH","M","2015-06",6.097561,
"IND","CPI","TOT","AGRWTH","M","2015-07",4.365079,
"IND","CPI","TOT","AGRWTH","M","2015-08",4.347826,
"IND","CPI","TOT","AGRWTH","M","2015-09",5.13834,
"IND","CPI","TOT","AGRWTH","M","2015-10",6.324111,
"IND","CPI","TOT","AGRWTH","M","2015-11",6.719368,
"IND","CPI","TOT","AGRWTH","M","2015-12",6.324111,
"IND","CPI","TOT","AGRWTH","M","2016-01",5.905512,
"IND","CPI","TOT","AGRWTH","M","2016-02",5.533597,
"IND","CPI","TOT","AGRWTH","M","2016-03",5.511811,
"IND","CPI","TOT","AGRWTH","M","2016-04",5.859375,
"IND","CPI","TOT","AGRWTH","M","2016-05",6.589147,
"IND","CPI","TOT","AGRWTH","M","2016-06",6.130268,
"IND","CPI","TOT","AGRWTH","M","2016-07",6.463878,
"IND","CPI","TOT","AGRWTH","M","2016-08",5.30303,
"IND","CPI","TOT","AGRWTH","M","2016-09",4.135338,
"IND","CPI","TOT","AGRWTH","M","2016-10",3.345725,
"IND","CPI","TOT","AGRWTH","M","2016-11",2.592592,
"IND","CPI","TOT","AGRWTH","M","2016-12",2.230483,
"IND","CPI","TOT","AGRWTH","M","2017-01",1.858736,
"IND","CPI","TOT","AGRWTH","M","2017-02",2.621723,
"IND","CPI","TOT","AGRWTH","M","2017-03",2.61194,
"IND","CPI","TOT","AGRWTH","M","2017-04",2.214022,
"IND","CPI","TOT","AGRWTH","M","2017-05",1.090909,
"IND","CPI","TOT","AGRWTH","M","2017-06",1.083032,
"IND","CPI","TOT","AGRWTH","M","2017-07",1.785714,
"IND","CPI","TOT","AGRWTH","M","2017-08",2.517986,
"IND","CPI","TOT","AGRWTH","M","2017-09",2.888087,
"IND","CPI","TOT","AGRWTH","M","2017-10",3.23741,
"IND","CPI","TOT","AGRWTH","M","2017-11",3.971119,
"IND","CPI","TOT","AGRWTH","M","2017-12",4,
"IND","CPI","TOT","AGRWTH","M","2018-01",5.109489,
"IND","CPI","TOT","AGRWTH","M","2018-02",4.744525,
"IND","CPI","TOT","AGRWTH","M","2018-03",4.363636,
"IND","CPI","TOT","AGRWTH","M","2018-04",3.971119,
"IND","CPI","TOT","AGRWTH","M","2018-05",3.956835,
"IND","CPI","TOT","AGRWTH","M","2018-06",3.928571,
"IND","CPI","TOT","AGRWTH","M","2018-07",5.614035,
"IND","CPI","TOT","AGRWTH","M","2018-08",5.614035,
"IND","CPI","TOT","AGRWTH","M","2018-09",5.614035,
"IND","CPI","TOT","AGRWTH","M","2018-10",5.226481,
"IND","CPI","TOT","AGRWTH","M","2018-11",4.861111,
"IND","CPI","TOT","AGRWTH","M","2018-12",5.244755,
"IND","CPI","TOT","AGRWTH","M","2019-01",6.597222,
"IND","CPI","TOT","AGRWTH","M","2019-02",6.968641,
"IND","CPI","TOT","AGRWTH","M","2019-03",7.665505,
"IND","CPI","TOT","AGRWTH","M","2019-04",8.333333,
"IND","CPI","TOT","AGRWTH","M","2019-05",8.650519,
"IND","CPI","TOT","AGRWTH","M","2019-06",8.591065,
"IND","CPI","TOT","AGRWTH","M","2019-07",5.980066,
"IND","CPI","TOT","AGRWTH","M","2019-08",6.312293,
"IND","CPI","TOT","AGRWTH","M","2019-09",6.976744,
"IND","CPI","TOT","AGRWTH","M","2019-10",7.615894,
"IND","CPI","TOT","AGRWTH","M","2019-11",8.609271,
"IDN","CPI","TOT","AGRWTH","M","2011-01",7.016355,
"IDN","CPI","TOT","AGRWTH","M","2011-02",6.825477,
"IDN","CPI","TOT","AGRWTH","M","2011-03",6.650309,
"IDN","CPI","TOT","AGRWTH","M","2011-04",6.158655,
"IDN","CPI","TOT","AGRWTH","M","2011-05",5.980962,
"IDN","CPI","TOT","AGRWTH","M","2011-06",5.539796,
"IDN","CPI","TOT","AGRWTH","M","2011-07",4.608181,
"IDN","CPI","TOT","AGRWTH","M","2011-08",4.785196,
"IDN","CPI","TOT","AGRWTH","M","2011-09",4.610015,
"IDN","CPI","TOT","AGRWTH","M","2011-10",4.420472,
"IDN","CPI","TOT","AGRWTH","M","2011-11",4.152221,
"IDN","CPI","TOT","AGRWTH","M","2011-12",3.78685,
"IDN","CPI","TOT","AGRWTH","M","2012-01",3.650329,
"IDN","CPI","TOT","AGRWTH","M","2012-02",3.558437,
"IDN","CPI","TOT","AGRWTH","M","2012-03",3.96668,
"IDN","CPI","TOT","AGRWTH","M","2012-04",4.504218,
"IDN","CPI","TOT","AGRWTH","M","2012-05",4.451157,
"IDN","CPI","TOT","AGRWTH","M","2012-06",4.529644,
"IDN","CPI","TOT","AGRWTH","M","2012-07",4.56223,
"IDN","CPI","TOT","AGRWTH","M","2012-08",4.582231,
"IDN","CPI","TOT","AGRWTH","M","2012-09",4.313756,
"IDN","CPI","TOT","AGRWTH","M","2012-10",4.606183,
"IDN","CPI","TOT","AGRWTH","M","2012-11",4.319554,
"IDN","CPI","TOT","AGRWTH","M","2012-12",4.295281,
"IDN","CPI","TOT","AGRWTH","M","2013-01",4.128956,
"IDN","CPI","TOT","AGRWTH","M","2013-02",4.811929,
"IDN","CPI","TOT","AGRWTH","M","2013-03",5.236875,
"IDN","CPI","TOT","AGRWTH","M","2013-04",5.071105,
"IDN","CPI","TOT","AGRWTH","M","2013-05",5.10028,
"IDN","CPI","TOT","AGRWTH","M","2013-06",5.513911,
"IDN","CPI","TOT","AGRWTH","M","2013-07",7.940864,
"IDN","CPI","TOT","AGRWTH","M","2013-08",7.978956,
"IDN","CPI","TOT","AGRWTH","M","2013-09",7.696002,
"IDN","CPI","TOT","AGRWTH","M","2013-10",7.717442,
"IDN","CPI","TOT","AGRWTH","M","2013-11",7.823021,
"IDN","CPI","TOT","AGRWTH","M","2013-12",7.722729,
"IDN","CPI","TOT","AGRWTH","M","2014-01",8.219579,
"IDN","CPI","TOT","AGRWTH","M","2014-02",7.745934,
"IDN","CPI","TOT","AGRWTH","M","2014-03",7.323889,
"IDN","CPI","TOT","AGRWTH","M","2014-04",7.252938,
"IDN","CPI","TOT","AGRWTH","M","2014-05",7.322941,
"IDN","CPI","TOT","AGRWTH","M","2014-06",6.696514,
"IDN","CPI","TOT","AGRWTH","M","2014-07",4.530745,
"IDN","CPI","TOT","AGRWTH","M","2014-08",3.991943,
"IDN","CPI","TOT","AGRWTH","M","2014-09",4.53419,
"IDN","CPI","TOT","AGRWTH","M","2014-10",4.828218,
"IDN","CPI","TOT","AGRWTH","M","2014-11",6.228848,
"IDN","CPI","TOT","AGRWTH","M","2014-12",8.359133,
"IDN","CPI","TOT","AGRWTH","M","2015-01",6.955582,
"IDN","CPI","TOT","AGRWTH","M","2015-02",6.290439,
"IDN","CPI","TOT","AGRWTH","M","2015-03",6.384125,
"IDN","CPI","TOT","AGRWTH","M","2015-04",6.789403,
"IDN","CPI","TOT","AGRWTH","M","2015-05",7.14606,
"IDN","CPI","TOT","AGRWTH","M","2015-06",7.25828,
"IDN","CPI","TOT","AGRWTH","M","2015-07",7.262273,
"IDN","CPI","TOT","AGRWTH","M","2015-08",7.175559,
"IDN","CPI","TOT","AGRWTH","M","2015-09",6.831153,
"IDN","CPI","TOT","AGRWTH","M","2015-10",6.248908,
"IDN","CPI","TOT","AGRWTH","M","2015-11",4.890649,
"IDN","CPI","TOT","AGRWTH","M","2015-12",3.352941,
"IDN","CPI","TOT","AGRWTH","M","2016-01",4.13613,
"IDN","CPI","TOT","AGRWTH","M","2016-02",4.421711,
"IDN","CPI","TOT","AGRWTH","M","2016-03",4.448008,
"IDN","CPI","TOT","AGRWTH","M","2016-04",3.599361,
"IDN","CPI","TOT","AGRWTH","M","2016-05",3.330544,
"IDN","CPI","TOT","AGRWTH","M","2016-06",3.454303,
"IDN","CPI","TOT","AGRWTH","M","2016-07",3.207983,
"IDN","CPI","TOT","AGRWTH","M","2016-08",2.793067,
"IDN","CPI","TOT","AGRWTH","M","2016-09",3.073888,
"IDN","CPI","TOT","AGRWTH","M","2016-10",3.306737,
"IDN","CPI","TOT","AGRWTH","M","2016-11",3.579051,
"IDN","CPI","TOT","AGRWTH","M","2016-12",3.024636,
"IDN","CPI","TOT","AGRWTH","M","2017-01",3.49458,
"IDN","CPI","TOT","AGRWTH","M","2017-02",3.829649,
"IDN","CPI","TOT","AGRWTH","M","2017-03",3.612121,
"IDN","CPI","TOT","AGRWTH","M","2017-04",4.172417,
"IDN","CPI","TOT","AGRWTH","M","2017-05",4.332685,
"IDN","CPI","TOT","AGRWTH","M","2017-06",4.368815,
"IDN","CPI","TOT","AGRWTH","M","2017-07",3.87535,
"IDN","CPI","TOT","AGRWTH","M","2017-08",3.820027,
"IDN","CPI","TOT","AGRWTH","M","2017-09",3.723786,
"IDN","CPI","TOT","AGRWTH","M","2017-10",3.583088,
"IDN","CPI","TOT","AGRWTH","M","2017-11",3.304803,
"IDN","CPI","TOT","AGRWTH","M","2017-12",3.606661,
"IDN","CPI","TOT","AGRWTH","M","2018-01",3.251524,
"IDN","CPI","TOT","AGRWTH","M","2018-02",3.181535,
"IDN","CPI","TOT","AGRWTH","M","2018-03",3.400406,
"IDN","CPI","TOT","AGRWTH","M","2018-04",3.413076,
"IDN","CPI","TOT","AGRWTH","M","2018-05",3.229062,
"IDN","CPI","TOT","AGRWTH","M","2018-06",3.122109,
"IDN","CPI","TOT","AGRWTH","M","2018-07",3.184615,
"IDN","CPI","TOT","AGRWTH","M","2018-08",3.202217,
"IDN","CPI","TOT","AGRWTH","M","2018-09",2.882841,
"IDN","CPI","TOT","AGRWTH","M","2018-10",3.159351,
"IDN","CPI","TOT","AGRWTH","M","2018-11",3.229766,
"IDN","CPI","TOT","AGRWTH","M","2018-12",3.130713,
"IDN","CPI","TOT","AGRWTH","M","2019-01",2.823618,
"IDN","CPI","TOT","AGRWTH","M","2019-02",2.569528,
"IDN","CPI","TOT","AGRWTH","M","2019-03",2.481521,
"IDN","CPI","TOT","AGRWTH","M","2019-04",2.833246,
"IDN","CPI","TOT","AGRWTH","M","2019-05",3.316039,
"IDN","CPI","TOT","AGRWTH","M","2019-06",3.281752,
"IDN","CPI","TOT","AGRWTH","M","2019-07",3.31743,
"IDN","CPI","TOT","AGRWTH","M","2019-08",3.490714,
"IDN","CPI","TOT","AGRWTH","M","2019-09",3.392364,
"IDN","CPI","TOT","AGRWTH","M","2019-10",3.129657,
"IDN","CPI","TOT","AGRWTH","M","2019-11",3.002378,
"IDN","CPI","TOT","AGRWTH","M","2019-12",2.718074,
"ISR","CPI","TOT","AGRWTH","M","2011-01",3.594771,
"ISR","CPI","TOT","AGRWTH","M","2011-02",4.148472,
"ISR","CPI","TOT","AGRWTH","M","2011-03",4.252999,
"ISR","CPI","TOT","AGRWTH","M","2011-04",4.004329,
"ISR","CPI","TOT","AGRWTH","M","2011-05",4.094828,
"ISR","CPI","TOT","AGRWTH","M","2011-06",4.189044,
"ISR","CPI","TOT","AGRWTH","M","2011-07",3.42246,
"ISR","CPI","TOT","AGRWTH","M","2011-08",3.514377,
"ISR","CPI","TOT","AGRWTH","M","2011-09",2.972399,
"ISR","CPI","TOT","AGRWTH","M","2011-10",2.751323,
"ISR","CPI","TOT","AGRWTH","M","2011-11",2.645503,
"ISR","CPI","TOT","AGRWTH","M","2011-12",2.105263,
"ISR","CPI","TOT","AGRWTH","M","2012-01",1.997897,
"ISR","CPI","TOT","AGRWTH","M","2012-02",1.677149,
"ISR","CPI","TOT","AGRWTH","M","2012-03",1.778243,
"ISR","CPI","TOT","AGRWTH","M","2012-04",2.185224,
"ISR","CPI","TOT","AGRWTH","M","2012-05",1.656315,
"ISR","CPI","TOT","AGRWTH","M","2012-06",0.927835,
"ISR","CPI","TOT","AGRWTH","M","2012-07",1.344364,
"ISR","CPI","TOT","AGRWTH","M","2012-08",1.851852,
"ISR","CPI","TOT","AGRWTH","M","2012-09",2.061856,
"ISR","CPI","TOT","AGRWTH","M","2012-10",1.750772,
"ISR","CPI","TOT","AGRWTH","M","2012-11",1.443299,
"ISR","CPI","TOT","AGRWTH","M","2012-12",1.546392,
"ISR","CPI","TOT","AGRWTH","M","2013-01",1.443299,
"ISR","CPI","TOT","AGRWTH","M","2013-02",1.443299,
"ISR","CPI","TOT","AGRWTH","M","2013-03",1.336074,
"ISR","CPI","TOT","AGRWTH","M","2013-04",0.8146639,
"ISR","CPI","TOT","AGRWTH","M","2013-05",0.9164969,
"ISR","CPI","TOT","AGRWTH","M","2013-06",2.042901,
"ISR","CPI","TOT","AGRWTH","M","2013-07",2.244898,
"ISR","CPI","TOT","AGRWTH","M","2013-08",1.414141,
"ISR","CPI","TOT","AGRWTH","M","2013-09",1.414141,
"ISR","CPI","TOT","AGRWTH","M","2013-10",1.923077,
"ISR","CPI","TOT","AGRWTH","M","2013-11",1.930894,
"ISR","CPI","TOT","AGRWTH","M","2013-12",1.928934,
"ISR","CPI","TOT","AGRWTH","M","2014-01",1.422764,
"ISR","CPI","TOT","AGRWTH","M","2014-02",1.219512,
"ISR","CPI","TOT","AGRWTH","M","2014-03",1.318458,
"ISR","CPI","TOT","AGRWTH","M","2014-04",1.010101,
"ISR","CPI","TOT","AGRWTH","M","2014-05",1.009082,
"ISR","CPI","TOT","AGRWTH","M","2014-06",0.5005005,
"ISR","CPI","TOT","AGRWTH","M","2014-07",0.2994012,
"ISR","CPI","TOT","AGRWTH","M","2014-08",0,
"ISR","CPI","TOT","AGRWTH","M","2014-09",-0.2988048,
"ISR","CPI","TOT","AGRWTH","M","2014-10",-0.2979146,
"ISR","CPI","TOT","AGRWTH","M","2014-11",-0.0997009,
"ISR","CPI","TOT","AGRWTH","M","2014-12",-0.1992032,
"ISR","CPI","TOT","AGRWTH","M","2015-01",-0.501002,
"ISR","CPI","TOT","AGRWTH","M","2015-02",-1.004016,
"ISR","CPI","TOT","AGRWTH","M","2015-03",-1.001001,
"ISR","CPI","TOT","AGRWTH","M","2015-04",-0.5,
"ISR","CPI","TOT","AGRWTH","M","2015-05",-0.3996004,
"ISR","CPI","TOT","AGRWTH","M","2015-06",-0.3984064,
"ISR","CPI","TOT","AGRWTH","M","2015-07",-0.2985075,
"ISR","CPI","TOT","AGRWTH","M","2015-08",-0.3984064,
"ISR","CPI","TOT","AGRWTH","M","2015-09",-0.4995005,
"ISR","CPI","TOT","AGRWTH","M","2015-10",-0.6972111,
"ISR","CPI","TOT","AGRWTH","M","2015-11",-0.8982036,
